ID,Customers,Number of Users,Invoice Date,Invoice #,Year,Month,Invoice Amount,Subscription,2021 Prediction,Lost Customer,Customers Status,Account Code ,Dates of service ,Address,State,Lat,Long
172,Meredith College,10,8/25/20,NB082520L,2020,August,$800.00 ,3 Months,,2020,New,4700-0-00-00000-00-0000,3 Months Subscription 8/25/2020 to 11/25/2020,"3800 Hillsborough Street, Raleigh, NC  27607",NC,35.79844,-78.688283
173,Metro RESA,425,9/18/20,NB091820,2020,September,"$4,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 9/18/2020 to 9/30/2021,"1870 Teasley Drive, Smyrna, GA  30080",GA,33.885073,-84.499643
173,Metro RESA,200,9/18/20,NB091820A,2020,September,"$3,000.00 ",1 Year,"$7,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/18/2020 to 9/30/2021,"1870 Teasley Drive, Smyrna, GA  30080",GA,33.885073,-84.499643
173,Metro RESA,30,12/15/20,NB121520,2020,December,$300.00,1 Year,,,Returning,4700-0-00-00000-00-0000,1 yr Subscription 9/18/2020 to 9/30/2021,"1870 Teasley Drive, Smyrna, GA  30080",GA,33.885073,-84.499643
174,Miami University,350,10/1/20,NB100120E,2020,October,"$1,250.00 ",3 Months,"$1,250.00 ",2020,New,4700-0-00-00000-00-0000,3 Months Subscription 9/15/2020 to 12/15/2020,"210 East Spring Street, Oxford, MI 45056",MI,42.820464,-83.250381
175,Miami University-Oxford,100,8/23/16,AJ543,2016,August,$750.00 ,1 Year,,2017,New,4700-0-00-00000-00-0000,1 Year Subscription 8/22/16 to 8/31/17,"501 E High St, Oxford, OH 45056",OH,39.509498,-84.734465
176,Middle Tennessee State University,350,8/10/17,54,2017,August,"$12,600.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 8/15/17 to 8/15/20,"Box 14,1301 E. Main Street, Murfreesboro, TN 37129",TN,35.847744,-86.363676
176,Middle Tennessee State University,350,8/19/20,NB081920B,2020,August,"$12,600.00 ",3 Years,,,Returning,4700-0-00-00000-00-0000,3 Years Subscription 8/31/2020 to 8/31/2023,"Box 14,1301 E. Main Street, Murfreesboro, TN 37129",TN,35.847744,-86.363676
177,Middlesex County College,90,10/7/20,NB100820C,2020,October,$200.00 ,30 Days,,,New,4700-0-00-00000-00-0000,30 Days 10/15/2020 to 11/14/2020,"History & Social Sciences Dept., Raritan Hall, Edison, NJ 08818                 ",NJ,40.528484,-74.387668
177,Middlesex County College,130,12/21/20,NB122120A,2020,December,$700.00,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 2/01/2021 to 4/30/2021,"History & Social Sciences Dept., Raritan Hall, Edison, NJ 08818                 ",NJ,40.528484,-74.387668
178,Midland University,150,3/20/20,NB032020A,2020,March,$875.00 ,3 Months,$875.00 ,2020,New,4700-0-00-00000-00-0000,3 Months Subscription 3/19/2020 to 6/30/2020,"900 N Clarkson St. Fremont, NE 68025",NE,41.437593,-96.489772
179,Millersville University of Pennsylvania,250,3/31/20,NB033120A,2020,March,"$1,666.00 ",6 Months,"$1,666.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 3/27/2020 to 8/31/2020,"P.O. Box 1002, Millersville, PA  17551-0302",PA,40.006036,-76.360078
179,Millersville University of Pennsylvania,500,1/11/21,NB011121,2021,January,"$2,500.00",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/20/2021 to 07/31/2021,"P.O. Box 1002, Millersville, PA  17551-0302",PA,40.006036,-76.360078
180,Milligan College,50,1/8/18,167,2018,January,"$1,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 1/31/19 to 1/31/20,"101 Neth Dr, Milligan College, TN 37682",TN,36.302022,-82.294791
180,Milligan College,50,1/9/18,93,2018,January,,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/9/18 to 1/13/19,"101 Neth Dr, Milligan College, TN 37682",TN,36.302022,-82.294791
180,Milligan College,50,1/14/20,252,2020,January,"$1,000.00 ",1 Year,"$1,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/31/2020 to 1/31/2021,"101 Neth Dr, Milligan College, TN 37682",TN,36.302022,-82.294791
181,Milligan University,60,1/13/21,NB011321A,2021,January,"$1,110.00",1 Year,,,New,4700-0-00-00000-00-0000,1 yr Subscription 1/31/2021 to 1/31/2022,"P.O. Box 600, Milligan, TN  37682",TN,36.30016,-82.29282
182,Minnesota State University Moorhead,150,9/11/20,NB091120F,2020,September,"$3,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"1104 7th Ave. S. Moorhead, MN  56563",MN,46.867375,-96.763939
182,Minnesota State University Moorhead,10,10/1/20,NB100120A,2020,October,$100.00 ,1 Year,"$3,100.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"1104 7th Ave. S. Moorhead, MN  56563",MN,46.867375,-96.763939
183,Mississippi Dept of Education,25,2/9/17,5,2017,February,"$4,999.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 02/03/17 to 02/03/20,"359 N West St, Jackson, MS 39201",MS,32.302802,-90.183909
184,Mississippi State University,75,11/18/16,AJ555,2016,November,"$4,750.00 ",3 Years,,2020,New,4700-0-00-00000-00-0000,3 Years Subscription 9/1/17 to 8/31/20,"75 B. S. Hood Road, Mississippi State, MS 39762",MS,33.453832,-88.794057
185,Mississippi State University Meridian,50,4/23/20,NB042320A,2020,April,$500.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 4/21/2020 to 7/21/2020,"1000 Highway 19 North, Meridian, MS  39307",MS,32.349157,-88.715893
185,Mississippi State University Meridian,50,7/9/20,NB070920,2020,July,"$1,000.00 ",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 7/21/2020 to 12/31/2020,"1000 Highway 19 North, Meridian, MS  39307",MS,32.349157,-88.715893
185,Mississippi State University Meridian,100,9/13/20,NB091320D,2020,September,"$1,000.00 ",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 07/21/2020 to 01/31/2021,"1000 Highway 19 North, Meridian, MS  39307",MS,32.349157,-88.715893
185,Mississippi State University Meridian,40,10/22/20,NB102020A,2020,October,$100.00 ,6 Months,"$2,000.00 ",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 7/21/2020 to 1/31/2021,"1000 Highway 19 North, Meridian, MS  39307",MS,32.349157,-88.715893
186,"Mississippi State University, College of Education",450,8/12/20,NB081220B,2020,August,"$6,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 8/10/2020 to 7/31/2021,"75 B. S. Hood Road, Mississippi State, MS 39762",MS,33.453832,-88.794057
186,"Mississippi State University, College of Education",250,8/25/20,NB082520Q,2020,August,"$2,500.00 ",1 Year,"$4,250.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/10/2020 to 7/31/2021,"75 B. S. Hood Road, Mississippi State, MS 39762",MS,33.453832,-88.794057
187,Mississippi State University-College of Education,100,1/15/21,NB011521C,2021,January,"$1,000.00",1 Year,,,New,4700-0-00-00000-00-0000,1 yr Subscription 8/10/2020 to 7/31/2021,"75 B. S. Hood Road, Mississippi State, MS 39762",MS,33.453832,-88.794057
188,Mississippi State University-Meridian,190,1/26/21,NB012621,2021,January,"$1,700.00",6 Months,,,New,4700-0-00-00000-00-0000,6 Months Subscription 2/1/2021 to 07/31/2021,"1000 Highway 19 North, Meridian, MS  39307",MS,32.349157,-88.715893
189,Modesto Junior College,150,9/1/20,NB090820L,2020,September,"$1,500.00 ",6 Months,"$1,500.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 8/31/2020 to 02/28/2021,"435 College Ave, Modesto, CA 95350",CA,37.65131,-121.009726
189,Modesto Junior College,200,12/8/20,NB120920,2020,December,"$1,750.00 ",6 Months,"$1,750.00 ",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 3/1/2021 to 08/31/2021,"435 College Ave, Modesto, CA 95350",CA,37.65131,-121.009726
190,Monroe County School District,250,9/4/19,214,2019,September,"$2,710.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 9/3/19 to 8/31/22,"25 Brooklyn Avenue Forsyth, GA 31029",GA,33.032915,-83.932551
191,Montclair State University,400,3/27/20,NB032720,2020,March,"$1,375.00 ",3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/20/2020 to 6/30/2020,"1 Normal Ave., Montclair, NJ 07043",NJ,40.859162,-74.198483
191,Montclair State University,106,4/2/20,NB040220,2020,April,$265.00 ,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 3/20/2020 to 6/30/2020,"1 Normal Ave., Montclair, NJ 07043",NJ,40.859162,-74.198483
191,Montclair State University,50,7/1/20,NB070120,2020,July,"$1,000.00 ",6 Months,"$1,000.00 ",2020,Returning,4700-0-00-00000-00-0000,6 Months Subscription 7/1/2020 to 12/31/2020,"1 Normal Ave., Montclair, NJ 07043",NJ,40.859162,-74.198483
192,Morehead State University,100,6/23/15,AJ502,2015,June,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-17-0000,1 Year Subscription 6/10/15 to 6/30/16,"150 University Blvd, Morehead, KY 40351",KY,38.184921,-83.434441
192,Morehead State University,100,8/23/16,AJ541,2016,August,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/18/16 to 8/31/17,"150 University Blvd, Morehead, KY 40351",KY,38.186526,-83.435605
192,Morehead State University,100,6/15/17,40,2017,June,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/17 to 8/21/18,"150 University Blvd, Morehead, KY 40351",KY,38.186526,-83.435605
192,Morehead State University,200,4/15/20,NB041520H,2020,April,$875.00 ,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 3/23/2020 to 6/30/2020,"150 University Blvd, Morehead, KY 40351",KY,38.184921,-83.434441
192,Morehead State University,200,7/8/20,NB070820B,2020,July,"$3,500.00 ",1 Year,"$3,500.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/7/2020 to 6/30/2021,"150 University Blvd, Morehead, KY 40351",KY,38.184921,-83.434441
192,Morehead State University,100,9/24/20,NB092420A,2020,September,"$1,000.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/7/2020 to 6/30/2021,"150 University Blvd, Morehead, KY 40351",KY,38.184921,-83.434441
193,Morgan State University,75,9/1/20,NB090120J,2020,September,"$2,250.00 ",1 Year,"$2,250.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/1/2020 to 8/31/2021,"1700 E Cold Spring Ln, Baltimore, MD 21251",MD,39.343077,-76.584521
194,Murray State University,580,3/30/20,NB033020C,2020,March,"$1,825.00 ",3 Months,"$2,250.00 ",,New,4700-0-00-00000-00-0000,3 Months Subscription 3/30/2020 to 6/30/2020,"3101 C Alexander Hall, Murray, KY 42071",KY,36.628813,-88.322391
194,Murray State University,425,9/1/20,NB090120D,2020,September,"$5,750.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/21/2020 to 8/31/2021,"3101 C Alexander Hall, Murray, KY 42071",KY,36.628813,-88.322391
195,Murrieta Valley USD,100,5/11/16,AJ520,2016,May,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 4/25/16 to 10/31/17,"41870 McAlby Ct. Murrieta, CA 92562-7021",CA,33.529999,-117.185591
195,Murrieta Valley USD,100,9/27/17,69,2017,September,"$2,500.00 ",1 Year,,2018,Returning,4700-0-00-00000-00-0000,1 Year Subscription 10/31/17 to 10/31/18,"41870 Mcalby Ct, Murrieta, CA 92562",CA,33.52991,-117.18548
196,National Louis University,100,4/9/20,NB040920B,2020,April,$625.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 4/8/2020 to 6/30/2020,"1905 South 1st Street, Louisville, KY  40292",KY,38.219491,-85.757346
196,National Louis University,70,7/16/20,NB071620A,2020,July,"$2,200.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/17/2020 to 8/31/2021,"1905 South 1st Street, Louisville, KY  40292",KY,38.219491,-85.757346
196,National Louis University,1430,9/8/20,NB090820R,2020,September,"$15,800.00 ",1 Year,"$9,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/24/2020 to 8/31/2021,"1905 South 1st Street, Louisville, KY  40292",KY,38.219491,-85.757346
197,NC A&T State University,250,5/6/20,NB050620A,2020,May,"$10,500.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 4/20/2020 to 04/30/2023,"386 Proctor Hall, 1601 East Market St, Greensboro, NC 27411",NC,36.072981,-79.772479
198,NC New Teacher Support Program,200,12/7/18,165,2018,December,"$1,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 8/31/18 to 8/31/19,"1038 W.H. Smith Blvd, Suite 102 Greenville, NC  27834",NC,35.597141,-77.400734
198,NC New Teacher Support Program,200,10/1/19,226,2019,October,"$1,500.00 ",1 Year,"$1,500.00 ",2020,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/19 to 8/31/20,"1038 W.H. Smith Blvd, Suite 102 Greenville, NC  27834",NC,35.597141,-77.400734
199,NEA Vermont,270,3/24/16,AJ515,2016,March,"$4,200.00 ",1 Year,,2017,New,4700-0-00-00000-00-0000,1 Year Subscription 3/22/16 to 3/31/17,"10 Wheelock St, Montpelier, VT 05602",VT,44.248238,-72.562592
200,New York University-Steinhardt,100,6/30/16,AJ536,2016,June,$750.00 ,1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 6/22/16 to 6/30/17,"New York, NY 10003",NY,40.731274,-73.990999
200,New York University-Steinhardt,300,12/4/17,91,2017,December,"$4,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/1/17 to 7/31/17,"New York, NY 10003",NY,40.731274,-73.990999
200,New York University-Steinhardt,300,5/29/18,129,2018,May,"$4,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 07/31/18 to 07/31/19,"New York, NY 10003",NY,40.731274,-73.990999
200,New York University-Steinhardt,300,7/1/19,200,2019,July,"$4,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/31/19 to 7/31/20,"New York, NY 10003",NY,40.731274,-73.990999
200,New York University-Steinhardt,300,6/4/20,NB060420,2020,June,"$4,500.00 ",1 Year,"$4,500.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/31/2020 to 07/31/2021,"70 Washington Square South, NY, NY  10003",NY,40.729393,-73.99713
201,NHTI-Concord’s Community College,50,11/4/20,NB110420B,2020,November,"$2,000.00",1 Year,"$2,000.00",,New,4700-0-00-00000-00-0000,1 yr Subscription 11/3/2020 to 10/31/2021,"31 College Drive, Concord, NH  03301",NH,43.224613,-71.531517
202,Niagara University,250,10/7/20,NB100820,2020,October,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 10/1/2020 to 9/30/2021,"ACAD 225, Niagara University, NY  14109",NY,43.1364,-79.03545
202,Niagara University,30,10/19/20,NB101920B,2020,October,$410.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 10/1/2020 to 9/30/2021,"ACAD 225, Niagara University, NY  14109",NY,43.1364,-79.03545
202,Niagara University,30,10/28/20,NB102320,2020,October,$300.00 ,1 Year,"$4,210.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 10/1/2020 to 9/30/2021,"ACAD 225, Niagara University, NY  14109",NY,43.1364,-79.03545
203,NM NBCT Network,200,4/25/18,120,2018,April,"$1,700.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 4/23/18 to 3/31/18,,,,
203,NM NBCT Network,200,9/12/19,217,2019,September,"$1,200.00 ",1 Year,,2020,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/19 to 8/31/20,,,,
204,NM Northern Coalition,150,5/7/18,125,2018,May,$300.00 ,1 Year,,2019,New,4700-0-00-00000-00-0000,1 Year Subscription 9/1/18 to 8/31/19,,,,
205,NM NT3 Santa Fe Public School,25,1/17/18,95,2018,January,$250.00 ,1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 1/9/18 to 1/13/19,"610 Alta Vista St, Santa Fe, NM 87505",NM,35.669625,-105.952009
205,NM NT3 Santa Fe Public School,25,5/1/18,123,2018,May,$500.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/1/18 to 8/31/19,"610 Alta Vista St, Santa Fe, NM 87505",NM,35.669625,-105.952009
205,NM NT3 Santa Fe Public School,10,11/20/19,244,2019,November,$250.00 ,1 Year,,2020,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/30/19 to 11/30/20,"610 Alta Vista St, Santa Fe, NM 87505",NM,35.669625,-105.952009
206,North Carolina Central University,150,8/13/20,NB081320F,2020,August,$750.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 12/1/2020,"700 Cecil St., Durham, NC 27707",NC,35.969976,-78.896305
206,North Carolina Central University,150,9/8/20,NB090820W,2020,September,$375.00 ,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 12/1/2020,"700 Cecil St., Durham, NC 27707",NC,35.969976,-78.896305
206,North Carolina Central University,200,11/19/20,NB111920A,2020,November,"$1,750.00",6 Months,"$1,750.00",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 2/1/2021 to 7/31/2021,"700 Cecil St., Durham, NC 27707",NC,35.969976,-78.896305
207,North Carolina State University,300,4/6/18,111,2018,April,"$5,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 4/5/18 to 3/31/19,"Raleigh, NC 27695",NC,35.78502,-78.66534
207,North Carolina State University,300,11/26/18,NB181127,2018,November,"$4,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/1/19 to 7/31/19,"Raleigh, NC 27695",NC,35.78502,-78.66534
207,North Carolina State University,450,9/8/20,NB090820A,2020,September,"$4,500.00 ",1 Year,"$4,500.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"Raleigh, NC 27695",NC,35.78502,-78.66534
208,North Central College,100,8/17/20,NB081720D,2020,August,"$2,500.00 ",1 Year,"$2,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/5/2020 to 7/31/2021,"30 N Brainard St, Naperville, IL 60540",IL,41.776234,-88.143287
209,Northampton County Public Schools,100,5/11/16,AJ521,2016,May,$750.00 ,1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 5/11/16 to 6/30/2017,"7207 Young Street, Machipongo, VA 23405",VA,37.403801,-75.910387
209,Northampton County Public Schools,100,5/12/17,28,2017,May,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/30/17 to 6/30/18,"7207 Young Street, Machipongo, VA 23405",VA,37.403801,-75.910387
209,Northampton County Public Schools,100,4/10/18,113,2018,April,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/30/18 to 6/30/19,"7207 Young Street, Machipongo, VA  23405",VA,37.403801,-75.910387
209,Northampton County Public Schools,100,5/15/19,185,2019,May,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/30/19 to 6/30/20,"7207 Young Street, Machipongo, VA  23405",VA,37.403801,-75.910387
209,Northampton County Public Schools,100,5/19/20,NB051920,2020,May,$750.00 ,1 Year,$750.00 ,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/30/2020 to 06/30/2021,"7207 Young Street, Machipongo, VA  23405",VA,37.403801,-75.910387
210,Northeastern Illinois University,500,6/25/20,NB062520B,2020,June,"$6,500.00 ",1 Year,"$6,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/4/2020 to 7/31/2021,"5500 N St., Louis Ave., Chicago, IL  60625",IL,41.981343,-87.718562
211,Northeastern State University-College,100,1/13/21,NB011321B,2021,January,"$2,500.00",1 Year,,,New,4700-0-00-00000-00-0000,1 yr Subscription 1/4/2021 to 12/31/2021,"717 North Grand Ave, Tahlequah, OK  74464",OK,35.92091,-94.969923
212,Northern Arizona University,100,6/16/20,NB061620B,2020,June,$625.00 ,3 Months,$625.00 ,,New,4700-0-00-00000-00-0000,3 Months Subscription 8/17/2020 to 11/17/2020,"PO Box 5697, Flagstaff, AZ  86011",AZ,35.186311,-111.654065
212,Northern Arizona University,55,1/28/21,NB012821B,2021,January,$512.00,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 1/26/2021 to 4/30/2021,"PO Box 5697, Flagstaff, AZ  86011",AZ,35.186311,-111.654065
213,Northern Illinois University,738,10/7/20,NB100820B,2020,October,"$8,880.00 ",1 Year,"$8,880.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/17/2020 to 9/30/2021,"Lowden Hall 204, DeKalb, IL  60115",IL,41.934286,-88.749661
214,Northern Virginia Community College,200,9/13/20,NB091320F,2020,September,"$1,750.00 ",6 Months,"$1,750.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 10/1/2020 to 03/31/2021,"10950 Campus Drive, Manassas, VA  20109-2399",VA,38.810761,-77.513366
215,Northwestern Michigan College,50,11/16/20,NB111620B,2020,November,"$1,000.00",1 Year,"$1,000.00",,New,4700-0-00-00000-00-0000,1 yr Subscription 1/4/2021 to 12/31/2021,"1701 East Front Street, Traverse City, MI  49686",MI,44.765358,-85.585587
216,Northwestern State University,300,6/8/17,34,2017,June,"$9,000.00 ",2 Years,,,New,4700-0-00-00000-00-0000,2 Years Subscription 6/30/17 to 6/30/19,"350 Sam Sibley Road, Natchitoches, LA 71497",LA,31.750141,-93.097768
216,Northwestern State University,200,7/8/19,204,2019,July,"$2,000.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/1/19 to 7/31/20,"350 Sam Sibley Road, Natchitoches, LA 71497",LA,31.750141,-93.097768
216,Northwestern State University,200,5/29/20,NB052920,2020,May,"$2,000.00 ",1 Year,"$2,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/31/2020 to 07/31/2021,"350 Sam Sibley Road, Natchitoches, LA 71497",LA,31.750141,-93.097768
217,Orange County DOE,250,8/23/16,AJ539,2016,August,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 8/10/16 to 8/31/17,"200 Kalmus Dr, Costa Mesa, CA 92626",CA,33.673152,-117.880738
217,Orange County DOE,250,11/20/17,89,2017,November,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/15/17 to 11/30/18,"200 Kalmus Dr, Costa Mesa, CA 92626",CA,33.673152,-117.880738
217,Orange County DOE,50,11/5/18,158,2018,November,"$1,550.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/30/18 to 11/30/19,"200 Kalmus Dr, Costa Mesa, CA 92626",CA,33.673152,-117.880738
217,Orange County DOE,10,12/12/19,247,2019,December,"$1,100.00 ",1 Year,"$2,412.50 ",2020,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/30/19 to 11/30/20,"200 Kalmus Dr, Costa Mesa, CA 92626",CA,33.673152,-117.880738
218,Oregon State University,250,4/23/20,NB042320,2020,April,"$1,000.00 ",3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 4/22/2020 to 7/22/2020,"121 The Valley Library, Corvallis, OR 97331",OR,44.565004,-123.276064
218,Oregon State University,250,9/8/20,NB090820J,2020,September,"$3,000.00 ",1 Year,"$3,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"121 The Valley Library, Corvallis, OR 97331",OR,44.565004,-123.276064
219,Ouachita Baptist University,57,8/25/20,NB082520T,2020,August,"$2,070.00 ",1 Year,"$2,070.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/25/2020 to 8/31/2021,"410 Ouachita Street, Box 3789, Arkadelphia, AR  71998",AR,34.124993,-93.052745
220,Pathway to Practice NC,55,11/1/19,233,2019,November,"$2,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 11/1/19 to 10/31/20,"2310 Stinson Dr, Raleigh, NC  27607",NC,35.785701,-78.666354
220,Pathway to Practice NC,50,9/12/20,NB091220C,2020,September,"$2,000.00 ",1 Year,"$2,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/1/2020 to 10/31/2021,"2310 Stinson Dr, Raleigh, NC  27607",NC,35.785701,-78.666354
221,Piedmont College,250,8/23/16,AJ540,2016,August,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 8/16/16 to 8/31/17,"1021 Central Ave, Demorest, GA 30535",GA,34.566567,-83.54284
221,Piedmont College,250,1/25/18,97,2018,January,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/31/18 to 1/31/19,"1021 Central Ave, Demorest, GA 30535",GA,34.566567,-83.54284
221,Piedmont College,250,2/6/19,173,2019,February,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/31/19 to 1/31/20,"1021 Central Ave, Demorest, GA 30535",GA,34.566567,-83.54284
221,Piedmont College,250,1/13/20,250,2020,January,"$3,000.00 ",1 Year,"$3,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/31/2020 to 1/31/2021,"1021 Central Ave, Demorest, GA 30535",GA,34.566567,-83.54284
221,Piedmont College,250,3/20/20,NB032020D,2020,March,"$1,000.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/31/2020 to 1/31/2021,"1021 Central Ave, Demorest, GA 30535",GA,34.566567,-83.54284
221,Piedmont College,200,4/23/20,NB042320B,2020,April,"$2,000.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/21/2020 to 1/31/2021,"1021 Central Ave, Demorest, GA 30535",GA,34.566567,-83.54284
222,Pierce College,50,5/11/16,AJ519,2016,May,$750.00 ,1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 9/01/16 to 9/30/2017,"6201 Winnetka Ave, Woodland Hills, CA 91371",CA,34.183905,-118.575077
222,Pierce College,50,9/6/17,62,2017,September,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2017 to 9/30/18,"6201 Winnetka Ave, Woodland Hills, CA 91371",CA,34.183905,-118.575077
222,Pierce College,50,8/21/18,144,2018,August,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/18 to 9/30/19,"6201 Winnetka Ave, Woodland Hills, CA 91371",CA,34.183905,-118.575077
222,Pierce College,50,9/26/19,225,2019,September,$750.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/19 to 9/30/20,"6201 Winnetka Ave, Woodland Hills, CA 91371",CA,34.183905,-118.575077
222,Pierce College,100,10/20/20,NB102020,2020,October,$750.00 ,1 Year,$750.00 ,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"6201 Winnetka Ave, Woodland Hills, CA 91371",CA,34.183905,-118.575077
